,Fairness Metric,Fairness Metric,Compatibility,Compatibility,Allocation,Allocation,Allocation,Results,Results,nDCG
14,0.42857142857142855,0.5,0.5792133553157683,0.45971659059936565,0.6446611082106611,0.3553388917893388,0,"[('860', 7.968894984701959), ('819', 6.920991987923848), ('867', 6.900465104367833), ('350', 6.652035600062732), ('137', 6.222641238008367), ('162', 6.056052059807649), ('470', 5.8959983411778385), ('176', 5.717200843915166), ('25', 5.466740044701873), ('127', 5.3562359315923205)]","[('860', 9.0), ('819', 8.0), ('867', 7.0), ('350', 6.0), ('137', 5.0), ('162', 4.0), ('470', 3.0), ('176', 2.0), ('25', 1.0), ('127', 0.0)]",1.0
15,0.43333333333333335,0.4666666666666667,0.560843286754516,0.47242401752849944,0.5995892190345639,0.4004107809654361,0,"[('350', 6.826679161165095), ('373', 5.922337235827666), ('153', 5.837928986494384), ('414', 5.7576186702830965), ('764', 5.593035174911701), ('191', 5.459512830031507), ('140', 5.301588316621331), ('232', 4.916666281755057), ('344', 4.4762549962074605), ('172', 4.4002443662042685)]","[('350', 9.0), ('373', 8.0), ('153', 7.0), ('414', 6.0), ('764', 5.0), ('191', 4.0), ('140', 3.0), ('232', 2.0), ('344', 1.0), ('172', 0.0)]",1.0
16,0.40625,0.4625,0.5827951826054104,0.4632506467558138,0.6361435189243754,0.3638564810756247,0,"[('230', 8.508376334722964), ('602', 8.187890194637454), ('679', 8.050528214155113), ('202', 7.250401794915673), ('428', 6.970093191760257), ('572', 6.914621779932851), ('529', 6.540074860457317), ('628', 6.0126897302322595), ('240', 5.902377603243859), ('563', 5.864655181009425)]","[('230', 9.0), ('602', 8.0), ('679', 7.0), ('202', 6.0), ('428', 5.0), ('572', 4.0), ('529', 3.0), ('628', 2.0), ('240', 1.0), ('563', 0.0)]",1.0
17,0.4117647058823529,0.47058823529411764,0.5585812934278543,0.48944933799417983,0.5913620614100843,0.40863793858991576,0,"[('399', 7.894737480449539), ('810', 7.572210825812016), ('204', 7.276434256694213), ('738', 6.9363623186517405), ('677', 6.578488868395672), ('228', 6.457789038017447), ('133', 6.185358654715503), ('725', 5.831626453052497), ('729', 5.715920346192), ('906', 5.711450680824482)]","[('399', 9.0), ('810', 8.0), ('204', 7.0), ('738', 6.0), ('677', 5.0), ('228', 4.0), ('133', 3.0), ('725', 2.0), ('729', 1.0), ('906', 0.0)]",1.0
18,0.3888888888888889,0.4888888888888889,0.586737727807156,0.46586068564610694,0.6547702703866566,0.3452297296133434,0,"[('160', 7.526215169653799), ('149', 6.785245279293469), ('312', 6.463915792281663), ('900', 5.9581725932604055), ('800', 5.916922107573802), ('862', 5.643291293102043), ('671', 5.269631252649397), ('848', 5.116148563085751), ('475', 4.9586390913605705), ('731', 4.886761131220627)]","[('160', 9.0), ('149', 8.0), ('312', 7.0), ('900', 6.0), ('800', 5.0), ('862', 4.0), ('671', 3.0), ('848', 2.0), ('475', 1.0), ('731', 0.0)]",1.0
19,0.3947368421052631,0.5157894736842106,0.5679035864250275,0.4726368263700973,0.6434551539027759,0.3565448460972241,0,"[('230', 10.23752618084612), ('135', 7.776163413174318), ('487', 7.179589396081127), ('239', 6.8664674485599875), ('149', 5.909837389821245), ('806', 5.892465580487405), ('603', 5.528133855006422), ('750', 5.372894876202783), ('132', 5.158063854493591), ('948', 5.1567459008911625)]","[('487', 9.0), ('239', 8.0), ('230', 7.0), ('135', 6.0), ('149', 5.0), ('806', 4.0), ('603', 3.0), ('750', 2.0), ('132', 1.0), ('948', 0.0)]",0.6458364993117978
20,0.425,0.51,0.5728070380429552,0.49679515787625417,0.6093800144433713,0.39061998555662863,0,"[('505', 6.097424991640734), ('148', 5.764471029452698), ('572', 5.365623282387332), ('186', 4.984341443354952), ('2', 4.441890855825287), ('127', 4.3870461720404315), ('597', 4.255109139720014), ('498', 4.074635629507432), ('49', 4.016375257527265), ('57', 3.965390199293967)]","[('505', 9.0), ('148', 8.0), ('572', 7.0), ('186', 6.0), ('2', 5.0), ('127', 4.0), ('597', 3.0), ('498', 2.0), ('49', 1.0), ('57', 0.0)]",1.0
21,0.5,0.5333333333333333,0.5950734098508877,0.4595343125536498,0.6424319487825585,0.35756805121744156,0,"[('178', 13.042624337524718), ('995', 11.286885082172128), ('300', 10.533809822160357), ('345', 8.947202109365083), ('819', 8.410071026592416), ('710', 7.989845156062547), ('827', 7.834870493402409), ('881', 7.626757897058768), ('186', 7.068991242301943), ('97', 6.930607585657751)]","[('178', 9.0), ('995', 8.0), ('300', 7.0), ('345', 6.0), ('819', 5.0), ('710', 4.0), ('827', 3.0), ('881', 2.0), ('186', 1.0), ('97', 0.0)]",1.0
22,0.5,0.5363636363636364,0.5776003187521371,0.4582873588502321,0.6314119819081383,0.3685880180918617,0,"[('402', 8.708457180646876), ('30', 8.549664342056907), ('168', 7.228159587411108), ('397', 7.063371563707002), ('333', 6.485502419404459), ('415', 6.240786887570212), ('479', 6.061262544052409), ('805', 5.935278993610691), ('328', 5.7313306814273215), ('345', 5.675957174287251)]","[('402', 9.0), ('30', 8.0), ('168', 7.0), ('397', 6.0), ('333', 5.0), ('415', 4.0), ('479', 3.0), ('805', 2.0), ('328', 1.0), ('345', 0.0)]",1.0
23,0.5,0.5304347826086957,0.5726373286220936,0.4988985961277599,0.5838261924754643,0.41617380752453575,0,"[('710', 7.9707709444244195), ('254', 5.884565007197953), ('716', 5.609570011467771), ('691', 5.29388750201546), ('572', 5.191770285100707), ('370', 4.961783977211964), ('373', 4.79813150231811), ('383', 4.7754954129177145), ('38', 4.682676270594645), ('713', 4.664887562993237)]","[('710', 9.0), ('254', 8.0), ('716', 7.0), ('691', 6.0), ('572', 5.0), ('370', 4.0), ('373', 3.0), ('383', 2.0), ('38', 1.0), ('713', 0.0)]",1.0
24,0.4791666666666667,0.5333333333333333,0.5835511580451114,0.502982784600349,0.6003604532543879,0.39963954674561203,0,"[('910', 8.180311386227311), ('384', 6.534497301462643), ('881', 6.267964780684645), ('152', 5.9803534251229395), ('561', 5.633568088662674), ('570', 5.505819190709707), ('714', 5.232112039686636), ('448', 5.207885946224967), ('924', 4.931222064051481), ('464', 4.813842961729307)]","[('910', 9.0), ('384', 8.0), ('881', 7.0), ('152', 6.0), ('561', 5.0), ('570', 4.0), ('714', 3.0), ('448', 2.0), ('464', 1.0), ('924', 0.0)]",0.9999413827137903
25,0.5199999999999999,0.536,0.5797805900742108,0.46883749334644476,0.6127030307210788,0.3872969692789213,0,"[('949', 8.274236175481676), ('158', 7.3775666424206), ('731', 7.172163577855634), ('855', 6.81833976634932), ('259', 6.7542881385545925), ('519', 6.36681420148595), ('478', 6.226904968443882), ('300', 5.882341481453019), ('640', 5.7744973353451154), ('925', 5.534792050185299)]","[('949', 9.0), ('158', 8.0), ('731', 7.0), ('855', 6.0), ('259', 5.0), ('519', 4.0), ('478', 3.0), ('300', 2.0), ('640', 1.0), ('925', 0.0)]",1.0
26,0.5,0.5384615384615384,0.5701760052559126,0.46092548497210045,0.6237416172273899,0.3762583827726102,0,"[('989', 9.801026844373585), ('241', 9.50785460658344), ('721', 7.895701344379074), ('193', 7.108322771962483), ('632', 6.767392112011811), ('887', 6.42342140529764), ('157', 5.8109905275902785), ('515', 5.705789088520042), ('377', 5.6122452760586), ('946', 5.39182245544408)]","[('989', 9.0), ('241', 8.0), ('721', 7.0), ('632', 6.0), ('887', 5.0), ('946', 4.0), ('193', 3.0), ('157', 2.0), ('515', 1.0), ('377', 0.0)]",0.9966569857920936
27,0.537037037037037,0.5481481481481482,0.5786144803114942,0.46911074250056334,0.6091850245962257,0.39081497540377425,0,"[('305', 6.462362395528952), ('177', 5.90043725562305), ('379', 5.746193573939709), ('881', 5.416903913284686), ('190', 5.177032352518961), ('809', 5.171317881238349), ('979', 5.1196972987186555), ('389', 5.111860291071538), ('612', 4.93297652512007), ('634', 4.730627586945887)]","[('177', 9.0), ('612', 8.0), ('305', 7.0), ('379', 6.0), ('881', 5.0), ('190', 4.0), ('809', 3.0), ('979', 2.0), ('389', 1.0), ('634', 0.0)]",0.9114402486345711
28,0.5535714285714285,0.55,0.5684732791155478,0.4686156647365546,0.593481002249411,0.406518997750589,0,"[('256', 8.52325266760433), ('574', 7.991727188167568), ('827', 6.291040835096971), ('732', 5.639710291457239), ('348', 5.628757914010005), ('697', 5.159571856250386), ('423', 5.13031739150592), ('670', 4.882690382738811), ('65', 4.862391367146181), ('431', 4.69931494789535)]","[('256', 9.0), ('574', 8.0), ('827', 7.0), ('732', 6.0), ('348', 5.0), ('697', 4.0), ('423', 3.0), ('670', 2.0), ('65', 1.0), ('431', 0.0)]",1.0
29,0.5517241379310345,0.5517241379310345,0.5784151073556459,0.451081945857826,0.6218212106363976,0.37817878936360233,0,"[('240', 6.771685571834388), ('636', 6.259402803930648), ('432', 5.609783567347676), ('544', 5.558052261805649), ('996', 5.109204551766104), ('664', 4.656088904136028), ('578', 4.592757740886371), ('878', 4.364716168947947), ('3', 4.309045013391694), ('9', 4.045303691803675)]","[('240', 9.0), ('636', 8.0), ('432', 7.0), ('544', 6.0), ('996', 5.0), ('664', 4.0), ('578', 3.0), ('878', 2.0), ('3', 1.0), ('9', 0.0)]",1.0
30,0.5333333333333333,0.5666666666666667,0.5768810721954626,0.4766085595598921,0.6120622694471767,0.3879377305528232,0,"[('3', 12.089848135399466), ('7', 11.001883974082737), ('934', 10.716689933973772), ('991', 9.310020913234), ('326', 8.944663230249805), ('986', 8.544139678396494), ('811', 8.22931027907482), ('827', 7.807582272533557), ('760', 7.391244776849039), ('624', 6.99754524466069)]","[('3', 9.0), ('7', 8.0), ('934', 7.0), ('991', 6.0), ('326', 5.0), ('986', 4.0), ('811', 3.0), ('827', 2.0), ('760', 1.0), ('624', 0.0)]",1.0
31,0.5161290322580645,0.567741935483871,0.579671243243694,0.46339754671375083,0.6365791192268031,0.3634208807731969,0,"[('351', 10.601271871047164), ('893', 9.724708014768622), ('334', 8.269327990332132), ('588', 7.6884275939918005), ('399', 7.625050146328199), ('704', 7.495754153707007), ('117', 7.177872300862556), ('905', 6.776780204864833), ('792', 6.514001164669974), ('756', 6.50467545104126)]","[('351', 9.0), ('893', 8.0), ('334', 7.0), ('588', 6.0), ('399', 5.0), ('704', 4.0), ('117', 3.0), ('905', 2.0), ('792', 1.0), ('756', 0.0)]",1.0
32,0.5156249999999999,0.55,0.5667331728251997,0.4613681615302273,0.6189269904643424,0.3810730095356576,0,"[('350', 7.261400138309566), ('152', 6.645279659528649), ('864', 6.423017827762737), ('253', 5.899420098033939), ('532', 5.579653353858174), ('351', 5.256454186279894), ('564', 5.128213748073408), ('602', 4.956996123050894), ('753', 4.912363152014394), ('356', 4.677100798576611)]","[('350', 9.0), ('152', 8.0), ('864', 7.0), ('253', 6.0), ('532', 5.0), ('351', 4.0), ('564', 3.0), ('602', 2.0), ('753', 1.0), ('356', 0.0)]",1.0
33,0.5151515151515151,0.5636363636363636,0.5550090771999211,0.4768623892402571,0.6008177439715269,0.3991822560284731,0,"[('435', 12.450420885543458), ('210', 10.296355192848349), ('854', 10.112766262625087), ('458', 8.514590813499392), ('991', 8.170428657110222), ('986', 8.045087405949214), ('760', 7.739409563490065), ('887', 7.4603245964625735), ('848', 7.4184198400928745), ('90', 6.4447250687447015)]","[('887', 9.0), ('435', 8.0), ('210', 7.0), ('854', 6.0), ('458', 5.0), ('991', 4.0), ('986', 3.0), ('760', 2.0), ('848', 1.0), ('90', 0.0)]",0.704069839981721
34,0.5147058823529411,0.5764705882352941,0.5635052089422061,0.45109755115935385,0.6413246399351578,0.35867536006484224,0,"[('307', 6.700163930103989), ('180', 6.613677315714658), ('256', 6.555405054216052), ('481', 6.470932849692626), ('230', 6.104739780296301), ('989', 5.990738104372381), ('323', 5.986369737594598), ('622', 5.940633476085154), ('754', 5.927044830102919), ('193', 5.804797597602809)]","[('307', 9.0), ('180', 8.0), ('256', 7.0), ('481', 6.0), ('230', 5.0), ('989', 4.0), ('323', 3.0), ('622', 2.0), ('754', 1.0), ('193', 0.0)]",1.0
35,0.5,0.5771428571428572,0.5680568165328379,0.4566492086590116,0.6466133173549224,0.35338668264507767,0,"[('818', 6.552608683861839), ('811', 5.575754460653486), ('486', 5.377887401332718), ('181', 5.081004074890105), ('50', 5.00967172845681), ('202', 4.6411992036499194), ('312', 4.57868255352425), ('923', 4.551644730851416), ('809', 4.338757141284836), ('93', 4.280176499267304)]","[('818', 9.0), ('811', 8.0), ('486', 7.0), ('181', 6.0), ('50', 5.0), ('202', 4.0), ('312', 3.0), ('923', 2.0), ('809', 1.0), ('93', 0.0)]",1.0
36,0.5,0.5666666666666667,0.5772876139533052,0.47131445888618595,0.6338411308101268,0.36615886918987306,0,"[('574', 11.75119100255694), ('729', 9.387076134536375), ('534', 8.3911243181247), ('943', 8.348276945800748), ('168', 7.813752477280307), ('80', 7.518305775313898), ('181', 7.1225916934344955), ('268', 6.9678721729617), ('15', 6.741438254770298), ('952', 6.612618968310479)]","[('574', 9.0), ('729', 8.0), ('534', 7.0), ('943', 6.0), ('168', 5.0), ('80', 4.0), ('181', 3.0), ('268', 2.0), ('15', 1.0), ('952', 0.0)]",1.0
37,0.5,0.5567567567567567,0.5590604376164323,0.4672583385219545,0.6175683916219926,0.38243160837800727,0,"[('861', 9.353384270898502), ('42', 7.471858062211706), ('284', 7.30047332913488), ('367', 7.2619735903826115), ('117', 7.090479525266301), ('275', 6.790134835172071), ('7', 6.390524613839961), ('701', 6.267723743928797), ('754', 6.228011543122667), ('223', 5.597293335379439)]","[('861', 9.0), ('42', 8.0), ('284', 7.0), ('367', 6.0), ('117', 5.0), ('275', 4.0), ('7', 3.0), ('701', 2.0), ('754', 1.0), ('223', 0.0)]",1.0
38,0.48684210526315785,0.5578947368421052,0.5818033568556144,0.48213256107730845,0.628284056204664,0.37171594379533607,0,"[('554', 8.255096373477432), ('946', 8.003425543458505), ('305', 7.893773926668494), ('341', 7.724707676429796), ('3', 7.497075547774949), ('496', 7.017349418772051), ('811', 6.4846909200765825), ('633', 6.38572793247203), ('833', 6.21276387659531), ('129', 6.183922041770769)]","[('946', 9.0), ('554', 8.0), ('305', 7.0), ('341', 6.0), ('3', 5.0), ('496', 4.0), ('811', 3.0), ('633', 2.0), ('833', 1.0), ('129', 0.0)]",0.9796850470394279
39,0.48717948717948717,0.5538461538461539,0.5594650844668033,0.46056892893326234,0.6290863528191064,0.3709136471808936,0,"[('247', 7.745013058332256), ('727', 7.59034319528474), ('181', 6.6027490682917005), ('720', 6.415964242964948), ('183', 6.283420079530398), ('378', 6.233809117355355), ('970', 5.591624503016601), ('649', 5.461169145807557), ('46', 5.4425780581491106), ('778', 5.292533823923584)]","[('247', 9.0), ('727', 8.0), ('181', 7.0), ('720', 6.0), ('183', 5.0), ('378', 4.0), ('970', 3.0), ('649', 2.0), ('46', 1.0), ('778', 0.0)]",1.0
40,0.4875,0.55,0.5883884077908367,0.4764984360860827,0.6345760196472459,0.3654239803527542,0,"[('246', 7.376257760512816), ('65', 6.687353547819972), ('916', 6.371753551337369), ('671', 6.334228228004769), ('63', 6.072229102510587), ('531', 5.995541908094521), ('328', 5.620695215686931), ('382', 5.540876586560817), ('396', 5.028400407109539), ('883', 4.81147746998337)]","[('246', 9.0), ('65', 8.0), ('916', 7.0), ('671', 6.0), ('63', 5.0), ('531', 4.0), ('328', 3.0), ('382', 2.0), ('396', 1.0), ('883', 0.0)]",1.0
41,0.4878048780487805,0.5414634146341464,0.5819865689624917,0.48407976226838856,0.6175261015235297,0.3824738984764702,0,"[('23', 9.13831482338904), ('312', 6.770816005697216), ('784', 6.584087202676974), ('122', 6.2748880013577955), ('679', 6.118098393107252), ('660', 5.10886077282531), ('473', 5.020221417178025), ('398', 4.942582503184061), ('598', 4.888640440118799), ('577', 4.831379963331525)]","[('23', 9.0), ('312', 8.0), ('784', 7.0), ('122', 6.0), ('679', 5.0), ('660', 4.0), ('473', 3.0), ('398', 2.0), ('598', 1.0), ('577', 0.0)]",1.0
42,0.4880952380952381,0.5428571428571428,0.5825978129294175,0.47713781235941244,0.6253984664909737,0.3746015335090261,0,"[('180', 11.043520197043293), ('186', 11.01392630981311), ('860', 9.29314593084771), ('777', 9.045035076610334), ('383', 8.873198289418347), ('329', 8.392109526689735), ('178', 8.29048810454513), ('815', 8.273061784971265), ('569', 6.6822455349385415), ('472', 6.487592814240051)]","[('180', 9.0), ('186', 8.0), ('860', 7.0), ('777', 6.0), ('383', 5.0), ('329', 4.0), ('178', 3.0), ('815', 2.0), ('569', 1.0), ('472', 0.0)]",1.0
43,0.4883720930232558,0.5395348837209303,0.5566555690972655,0.48594666471226544,0.5931628811099655,0.4068371188900344,0,"[('401', 7.1750688292731395), ('310', 6.21299151900724), ('263', 5.727491750228442), ('857', 5.1376620429898345), ('774', 4.544046103881359), ('544', 4.354217598689997), ('354', 4.219305695735364), ('651', 4.126019381800317), ('734', 3.9600553642076024), ('920', 3.921454840139139)]","[('401', 9.0), ('310', 8.0), ('263', 7.0), ('857', 6.0), ('774', 5.0), ('544', 4.0), ('354', 3.0), ('651', 2.0), ('734', 1.0), ('920', 0.0)]",1.0
44,0.48863636363636365,0.55,0.5645111152667092,0.45844680976336827,0.6327575251401195,0.3672424748598806,0,"[('210', 6.550536102350477), ('230', 6.187904414746097), ('878', 5.012469415450431), ('925', 4.9872035875264675), ('642', 4.770444108069379), ('20', 4.5537201542073085), ('854', 4.278835816232015), ('852', 4.0516516308), ('655', 3.980713341958541), ('59', 3.9145374586941006)]","[('210', 9.0), ('230', 8.0), ('878', 7.0), ('925', 6.0), ('642', 5.0), ('20', 4.0), ('854', 3.0), ('852', 2.0), ('655', 1.0), ('59', 0.0)]",1.0
45,0.5111111111111111,0.5555555555555556,0.6092309050754681,0.4718211968045619,0.6471430637133738,0.35285693628662607,0,"[('140', 8.073142595175822), ('710', 6.597257528447077), ('343', 5.83588134884267), ('797', 5.68270688320848), ('216', 5.578149612459876), ('370', 5.130089042408765), ('929', 4.9225746670698145), ('701', 4.574627920614751), ('780', 4.4735705533411405), ('650', 3.7872610000564086)]","[('140', 9.0), ('216', 8.0), ('710', 7.0), ('343', 6.0), ('797', 5.0), ('370', 4.0), ('929', 3.0), ('701', 2.0), ('780', 1.0), ('650', 0.0)]",0.9834167483970246
46,0.5108695652173914,0.5608695652173913,0.5646222926233122,0.46769041252485966,0.6188178387997698,0.3811821612002302,0,"[('923', 6.910884026324694), ('543', 6.738522790371595), ('733', 6.567407133520052), ('260', 6.342454624826658), ('302', 6.176522112962848), ('377', 6.007213915990784), ('294', 5.58371439579219), ('554', 5.528769752500248), ('169', 5.449965219664416), ('161', 5.225823183395136)]","[('923', 9.0), ('543', 8.0), ('733', 7.0), ('260', 6.0), ('302', 5.0), ('377', 4.0), ('294', 3.0), ('554', 2.0), ('169', 1.0), ('161', 0.0)]",1.0
47,0.5106382978723404,0.5787234042553191,0.5782863499009153,0.4793216254217079,0.6283645176569881,0.3716354823430119,0,"[('666', 9.859490698827521), ('397', 8.599380810847778), ('245', 7.272415212759846), ('706', 6.957261944042125), ('884', 6.52401844124666), ('677', 6.497441015560466), ('15', 6.434621094422166), ('698', 6.385578855413286), ('259', 6.257129294261583), ('787', 5.971197627082223)]","[('666', 9.0), ('397', 8.0), ('245', 7.0), ('706', 6.0), ('884', 5.0), ('677', 4.0), ('15', 3.0), ('698', 2.0), ('259', 1.0), ('787', 0.0)]",1.0
