,Fairness Metric,Fairness Metric,Compatibility,Compatibility,Allocation,Allocation,Allocation,Results,Results,nDCG,Exposure,Exposure
348,0.02,0.68,0.19686535413501652,0.978580498714817,0.0,0.0,0,"[('103', 13.539218216319952), ('282', 13.374673165803422), ('563', 13.146137765111455), ('239', 11.474533877068964), ('836', 10.980138355308284), ('727', 10.974788179511973), ('551', 10.40335733244942), ('246', 10.307526148804621), ('157', 9.94579585737736), ('88', 9.772439506303536), ('97', 9.469152277525492), ('520', 9.108071600338175), ('525', 9.021916511269813), ('195', 8.997970444062975), ('241', 8.751634157056044), ('526', 8.70266514739421), ('747', 8.459695886390108), ('431', 8.25362474026051), ('718', 7.894237421337284), ('210', 7.571787454310171), ('107', 7.5445824069982255), ('824', 7.251523900319958), ('943', 6.849430296792332), ('631', 6.7089820254532055), ('576', 6.690334876530513), ('644', 6.409074581379237), ('218', 6.356849491607241), ('466', 6.319486236781884), ('166', 6.217582477456467), ('992', 5.953132326195262), ('663', 5.777133413993905), ('321', 5.565179827234328), ('687', 5.510380217719199), ('759', 5.408869515294908), ('601', 5.3312762529077515), ('51', 5.296257772807491), ('199', 5.202200690392048), ('974', 5.06847974717527), ('499', 4.9543261380469685), ('102', 4.930983943782846), ('340', 4.927054916175648), ('765', 4.909133960965601), ('799', 4.85148502841178), ('47', 4.798789522094301), ('811', 4.695067411783404), ('865', 4.459063382465132), ('146', 4.453538892670047), ('676', 4.431415901747596), ('719', 4.393768900926783), ('704', 4.347104265689348)]","[('103', 49.0), ('282', 48.0), ('563', 47.0), ('239', 46.0), ('836', 45.0), ('727', 44.0), ('551', 43.0), ('246', 42.0), ('157', 41.0), ('88', 40.0)]",1.0,0.0,0.1
349,0.02,0.68,0.21342066683906216,0.9853681744785283,0.0,0.0,0,"[('963', 15.981721535592111), ('169', 15.102562538031508), ('849', 10.757367804427286), ('85', 10.355578673805399), ('388', 10.06947810052708), ('157', 9.936913239793581), ('940', 9.611805320458705), ('343', 9.427575137562853), ('901', 9.092348648617149), ('482', 9.026051206998455), ('525', 8.958411683465734), ('844', 8.902562322640415), ('609', 8.765717604562953), ('787', 8.734498963302672), ('35', 8.418451414751788), ('572', 7.478261910985032), ('411', 7.461127315232498), ('107', 7.378651652845196), ('602', 7.348287302850122), ('970', 6.9157539473580965), ('943', 6.736350768239095), ('744', 6.624156146504168), ('361', 6.621486588212493), ('589', 6.483742709488361), ('913', 6.239243988338803), ('539', 6.227164720176978), ('663', 6.140938598828292), ('601', 6.084863148070653), ('653', 5.987417752733381), ('416', 5.795344475404951), ('621', 5.750220874716931), ('118', 5.60931365277098), ('40', 5.278740236883257), ('146', 5.259075226281152), ('359', 5.053143698559453), ('974', 5.037132843586087), ('674', 4.954438213692477), ('866', 4.864220600627758), ('652', 4.64431083176588), ('646', 4.537515174244638), ('765', 4.416046098296562), ('198', 4.383652037273587), ('896', 4.344276791802019), ('528', 4.3348163124198775), ('851', 4.329900140882999), ('340', 4.3155835449576285), ('232', 4.229897704193384), ('443', 4.224611470131131), ('420', 4.03374533836484), ('69', 3.948774733308416)]","[('963', 49.0), ('169', 48.0), ('849', 47.0), ('85', 46.0), ('388', 45.0), ('157', 44.0), ('940', 43.0), ('343', 42.0), ('901', 41.0), ('482', 40.0)]",1.0,0.0,0.1
350,0.015,0.685,0.1861418862074398,0.9748157151284994,0.0,0.0,0,"[('103', 11.84281591623001), ('342', 10.322571711314119), ('563', 10.311108266017648), ('610', 8.821326130158155), ('204', 8.790353734397566), ('940', 8.746353610800291), ('381', 8.712251656083538), ('980', 8.369708955875053), ('550', 8.302239244065362), ('510', 8.207168159119732), ('931', 8.164104729239867), ('787', 7.705169059584353), ('724', 7.6353784873878014), ('948', 7.361048700682073), ('488', 7.277674175572528), ('551', 7.195098933537211), ('418', 7.096252939557247), ('241', 6.8894457801684865), ('801', 6.335562753846826), ('105', 6.089259685566484), ('493', 5.989684544350177), ('996', 5.664897665241776), ('542', 5.584520812731571), ('355', 5.558552871096171), ('589', 5.54193583937665), ('720', 5.450460781061046), ('166', 5.3283018180809085), ('943', 5.259433546406608), ('830', 5.234024790376161), ('47', 5.103882643071926), ('413', 4.994762725879882), ('438', 4.8430370409977375), ('663', 4.649887741161796), ('102', 4.36343006223063), ('217', 4.3538844786760835), ('621', 4.308297617361697), ('974', 4.304931234822892), ('843', 4.119641764323692), ('684', 4.097486615914789), ('534', 4.076041881391066), ('328', 4.074751624965926), ('236', 4.037020642569886), ('52', 4.017520049954548), ('199', 3.952310954348942), ('21', 3.9317791743873185), ('582', 3.9248806215018255), ('66', 3.8639121563132233), ('825', 3.7272865540995346), ('992', 3.7186627276045936), ('936', 3.6859829595079803)]","[('103', 49.0), ('342', 48.0), ('563', 47.0), ('610', 46.0), ('204', 45.0), ('940', 44.0), ('381', 43.0), ('980', 42.0), ('550', 41.0), ('510', 40.0)]",1.0,0.0,0.2
351,0.015,0.6900000000000001,0.1998615037217379,0.984478721524497,0.0,0.0,0,"[('965', 15.15608877027283), ('467', 14.554148367544638), ('103', 13.38837912888601), ('282', 10.991363000599646), ('727', 9.82490569801974), ('609', 8.687252668170645), ('14', 8.62759388696542), ('787', 8.467172721395448), ('157', 8.43311026983741), ('475', 8.065659944467152), ('561', 7.264775186178324), ('999', 6.770202659253194), ('514', 6.747985673619847), ('943', 6.74331716451641), ('795', 6.6062367772837955), ('520', 6.206211534908143), ('425', 6.168775182667029), ('539', 5.789565641320042), ('704', 5.734872613803886), ('315', 5.628054621865086), ('559', 5.479230669998162), ('737', 5.387810357243498), ('589', 5.298484121743126), ('866', 5.292710022580641), ('519', 5.131950984751621), ('245', 4.966211825308791), ('744', 4.8225843574320635), ('857', 4.794048640803011), ('735', 4.583552122097449), ('45', 4.538252720687729), ('895', 4.398694846640243), ('106', 4.345968900457751), ('865', 4.314996434248811), ('936', 4.195853863631309), ('347', 4.1500030218255555), ('168', 4.049589822449398), ('496', 3.98924948880879), ('332', 3.9626469490038545), ('294', 3.7405263393941834), ('372', 3.6923268181046254), ('684', 3.622080548675142), ('842', 3.620473482459621), ('185', 3.5967813383378338), ('617', 3.466421820399971), ('909', 3.4266758186825044), ('553', 3.405289888446669), ('265', 3.404393153364091), ('340', 3.3598436022128126), ('645', 3.3540761270772843), ('781', 3.2986784514679552)]","[('965', 49.0), ('467', 48.0), ('103', 47.0), ('282', 46.0), ('727', 45.0), ('609', 44.0), ('14', 43.0), ('787', 42.0), ('157', 41.0), ('475', 40.0)]",1.0,0.0,0.0
352,0.015,0.675,0.19616950676714795,0.9740608209430396,0.0,0.0,0,"[('34', 14.33693263834102), ('282', 12.10852230793171), ('727', 11.252976095213356), ('849', 9.590904956294308), ('446', 9.101879810157532), ('488', 8.050376511649512), ('379', 7.99379209347752), ('139', 7.756281587550286), ('158', 7.642034504826075), ('448', 7.308731259497718), ('801', 7.252548440560021), ('792', 7.181746877928175), ('898', 7.1026252401603776), ('35', 6.873894955283817), ('602', 6.69656144771764), ('281', 6.470437551776758), ('927', 6.46349682195618), ('943', 6.159461341236312), ('466', 5.9815738952204685), ('502', 5.907027794094313), ('663', 5.422118196828795), ('576', 5.241060365862537), ('51', 5.073131563294987), ('539', 5.042543705815407), ('588', 4.984067179565107), ('168', 4.961333126389604), ('499', 4.949502137283594), ('579', 4.885261482638077), ('587', 4.714778684028303), ('245', 4.609623825238323), ('895', 4.604439837692742), ('614', 4.388592943807146), ('9', 4.195456694036539), ('66', 4.014071943407167), ('21', 3.9792221312432523), ('582', 3.894257893723866), ('131', 3.885732441376727), ('653', 3.7920951568704617), ('415', 3.696351345919878), ('60', 3.6528005009959132), ('395', 3.451617065377361), ('777', 3.4412082749082553), ('507', 3.418451971450119), ('160', 3.4158037945412363), ('398', 3.4130698384461624), ('42', 3.4119440346275627), ('843', 3.4091310008198072), ('714', 3.40509977473718), ('290', 3.380767107521488), ('547', 3.1172416633114093)]","[('34', 49.0), ('282', 48.0), ('727', 47.0), ('849', 46.0), ('446', 45.0), ('488', 44.0), ('379', 43.0), ('139', 42.0), ('158', 41.0), ('448', 40.0)]",1.0,0.1,0.0
353,0.02,0.655,0.20945755531919644,0.9887344377941697,0.0,0.0,0,"[('578', 14.368700851125826), ('235', 13.468981888062011), ('426', 12.18538849125046), ('258', 10.40964823194347), ('745', 10.31625334902612), ('833', 10.021759733293282), ('525', 8.418749370115476), ('431', 8.369042103455824), ('464', 8.340344736677348), ('68', 7.806235493309247), ('835', 7.742858676748707), ('343', 7.677777954746241), ('428', 7.460411456151585), ('326', 7.3847277422914095), ('219', 7.324989193661466), ('298', 7.03631616284969), ('118', 6.939849054602804), ('743', 6.7962623033147205), ('518', 6.734245806584321), ('14', 6.695422927930651), ('950', 6.561890129684288), ('787', 6.521346088046011), ('89', 6.390695595408078), ('314', 6.258786407348164), ('336', 6.0771475910289), ('539', 5.852401991781571), ('265', 5.760016756529803), ('601', 5.689896225547897), ('843', 5.604856651947022), ('895', 5.403055939756819), ('768', 5.342160814775671), ('559', 5.329260116340587), ('38', 5.257025571205476), ('435', 5.223814169263016), ('712', 5.060661018447441), ('45', 4.979677769287854), ('898', 4.825401834029865), ('398', 4.814115684657713), ('63', 4.806340649768126), ('825', 4.792174981732281), ('402', 4.7829923314955085), ('919', 4.776173409711996), ('166', 4.758122412703549), ('650', 4.74387048788303), ('625', 4.635939529572902), ('627', 4.583425054208897), ('106', 4.5321778372235), ('504', 4.506251376826017), ('622', 4.46979048556897), ('175', 4.402773703829426)]","[('578', 49.0), ('235', 48.0), ('426', 47.0), ('258', 46.0), ('745', 45.0), ('833', 44.0), ('525', 43.0), ('431', 42.0), ('464', 41.0), ('68', 40.0)]",1.0,0.0,0.2
354,0.02,0.655,0.19843944747054104,0.9878875665600855,0.0,0.0,0,"[('578', 13.977877826364201), ('563', 11.831530208514742), ('833', 11.372677548274241), ('901', 11.364486168223777), ('282', 11.355464856800467), ('246', 9.829631348830985), ('258', 9.781589135011604), ('525', 9.190604931611917), ('464', 9.055219094063952), ('446', 8.920549494484053), ('139', 8.56973924985853), ('68', 8.140843628751831), ('201', 8.063163087686204), ('482', 8.053428100082806), ('884', 6.8626765349035255), ('118', 6.411543653865097), ('553', 6.346899201803927), ('336', 6.305148150890759), ('739', 6.24811961868263), ('700', 6.184617142122546), ('63', 6.089103934149784), ('913', 6.075896599055501), ('105', 5.995203375510653), ('493', 5.992082931427931), ('763', 5.967136635505779), ('644', 5.727920387528936), ('315', 5.68557346578733), ('106', 5.585326723450707), ('3', 5.505174228024605), ('265', 5.230574308405105), ('587', 5.122712066575608), ('496', 5.110990108918619), ('960', 5.033717771919692), ('631', 4.718933220021664), ('295', 4.5880053463477815), ('438', 4.558270311239933), ('840', 4.467626900372689), ('627', 4.171327013828179), ('218', 4.087747401248643), ('236', 4.034151884666671), ('321', 4.0200389661189995), ('42', 4.017410870771655), ('415', 3.9836141919683046), ('435', 3.9490502319397645), ('919', 3.924226920381794), ('865', 3.9076817092073277), ('842', 3.8974503903743924), ('784', 3.722108706040169), ('533', 3.489386769713324), ('731', 3.4162687487836427)]","[('578', 49.0), ('563', 48.0), ('833', 47.0), ('901', 46.0), ('282', 45.0), ('246', 44.0), ('258', 43.0), ('525', 42.0), ('464', 41.0), ('446', 40.0)]",1.0,0.0,0.0
355,0.02,0.65,0.2032974073432558,0.9745550439231906,0.0,0.0,0,"[('965', 16.024694769419384), ('467', 14.37384041720851), ('34', 12.376043766390652), ('745', 11.961026332197324), ('980', 10.882102976508433), ('833', 10.640793696099603), ('258', 10.222634660290652), ('938', 10.059700285702156), ('634', 9.529902273837152), ('88', 9.374946422532675), ('85', 8.8391751422236), ('561', 8.742879495791255), ('948', 8.640088005070178), ('526', 8.57619547537384), ('724', 8.553035537548906), ('482', 8.468963064846935), ('475', 8.417205449937132), ('798', 8.308852489419847), ('379', 8.256328008635466), ('718', 8.143329847594192), ('89', 7.8439032412447105), ('446', 7.730046759157601), ('35', 7.5575369054344135), ('950', 7.022691007602446), ('195', 6.9243791882449095), ('493', 6.73597337623541), ('176', 6.635128235406999), ('68', 6.504381884782345), ('644', 6.249965649979618), ('795', 6.1164993320402505), ('45', 5.945192313210529), ('808', 5.849527699893779), ('190', 5.752324616200433), ('502', 5.740721807753029), ('474', 5.507087161384383), ('687', 5.484270511012699), ('199', 5.261772189217082), ('415', 5.098400489801691), ('217', 5.064566867183008), ('336', 4.823588732245998), ('799', 4.673265631752294), ('47', 4.539570412886366), ('52', 4.338734827345622), ('106', 4.309264189794342), ('269', 4.264216865050007), ('840', 4.230419884214763), ('897', 4.096664857013024), ('63', 4.085971558651706), ('842', 3.980163154923891), ('490', 3.763587357503827)]","[('965', 49.0), ('467', 48.0), ('34', 47.0), ('745', 46.0), ('980', 45.0), ('833', 44.0), ('258', 43.0), ('938', 42.0), ('634', 41.0), ('88', 40.0)]",1.0,0.0,0.2
356,0.02,0.65,0.195573892772384,0.9766938975921371,0.0,0.0,0,"[('578', 14.451290226409808), ('235', 12.25168965592739), ('34', 11.52552289293041), ('205', 10.743346643101221), ('342', 10.560444974501115), ('610', 9.80812939857892), ('326', 9.023847535684805), ('28', 8.963946226543092), ('510', 8.95932900616414), ('849', 8.680925101538266), ('836', 8.646143060525056), ('464', 8.351639460506572), ('561', 8.340529022287969), ('88', 8.27941405151638), ('747', 8.065875041521224), ('431', 8.047327418663027), ('798', 7.899292388014131), ('609', 7.554746714829521), ('557', 7.526941056356153), ('14', 7.402216206649284), ('718', 7.395147441312158), ('824', 7.248495888628932), ('1', 6.833788443981037), ('514', 6.798393645879005), ('105', 6.725858259041311), ('186', 6.51072642654992), ('493', 6.483294899441091), ('407', 6.473866597181376), ('107', 6.276528584765403), ('45', 6.064224555465455), ('260', 6.028806757090742), ('537', 5.735596596942238), ('913', 5.677370534125803), ('245', 5.447375080610975), ('674', 5.225700258870774), ('653', 5.024721743415064), ('737', 5.016843924596446), ('601', 4.864748536943243), ('210', 4.562794351140419), ('555', 4.527426768767929), ('185', 4.355313799720654), ('865', 4.006448437928182), ('765', 3.962244561112572), ('490', 3.957506590538211), ('579', 3.7356183137251637), ('332', 3.7084222594806864), ('507', 3.682271699120007), ('625', 3.672402855760882), ('618', 3.538617193434593), ('78', 3.3999073573363274)]","[('578', 49.0), ('235', 48.0), ('34', 47.0), ('205', 46.0), ('342', 45.0), ('610', 44.0), ('326', 43.0), ('28', 42.0), ('510', 41.0), ('849', 40.0)]",1.0,0.0,0.2
357,0.02,0.65,0.20306436690916185,0.987133490157104,0.0,0.0,0,"[('965', 14.817265986076219), ('235', 12.85949004506594), ('34', 12.591907633094701), ('377', 11.676988939780022), ('551', 9.830100487928338), ('448', 9.523066170884267), ('901', 9.487531573005786), ('898', 7.795099130087929), ('970', 7.340107102632486), ('835', 7.206885966096741), ('466', 7.10493458479088), ('747', 7.079330009749387), ('86', 6.912272202844619), ('602', 6.872796789353208), ('298', 6.826743255184132), ('361', 6.531847957293101), ('245', 6.429241019093597), ('96', 6.423370177502443), ('795', 6.162085360686239), ('950', 5.885013033884717), ('601', 5.821971742255784), ('644', 5.808177688622631), ('411', 5.662779405675151), ('927', 5.592070969479096), ('720', 5.535883686400824), ('413', 5.467561564541905), ('808', 5.36649020821953), ('886', 5.255298071411559), ('217', 5.2143569460622565), ('990', 5.2041423933746715), ('106', 5.063713304464739), ('474', 4.952030035706303), ('857', 4.841603265159594), ('735', 4.8183907331282665), ('799', 4.711760074225514), ('653', 4.692584100310025), ('797', 4.678099955097592), ('811', 4.644345861117225), ('372', 4.540143150259657), ('652', 4.505240028896497), ('271', 4.439941128451877), ('562', 4.376431019831669), ('29', 4.172289259662308), ('328', 3.923500393373719), ('909', 3.8609786422362946), ('414', 3.7649265797289795), ('527', 3.750452588389955), ('568', 3.4369394360418015), ('398', 3.397798013162564), ('179', 3.346759491011297)]","[('965', 49.0), ('235', 48.0), ('34', 47.0), ('377', 46.0), ('551', 45.0), ('448', 44.0), ('901', 43.0), ('898', 42.0), ('970', 41.0), ('835', 40.0)]",1.0,0.0,0.1
358,0.02,0.655,0.1933747324292985,0.9756251449559372,0.0,0.0,0,"[('426', 15.240565683458044), ('103', 14.902752097031515), ('282', 12.628491564990354), ('836', 12.288013905679747), ('381', 11.183347504224763), ('258', 10.260805391103949), ('105', 9.875578652050482), ('233', 9.646574091515882), ('634', 9.624133988010612), ('970', 9.360334231770379), ('475', 9.169943323476135), ('418', 9.139779059150223), ('884', 8.886886752353048), ('999', 8.79918291880384), ('722', 8.76608033157791), ('605', 8.628725510726646), ('525', 8.589907071824122), ('35', 8.563452369538465), ('446', 8.481249673182157), ('97', 8.261052445061525), ('743', 8.202889566330642), ('518', 8.007289391093142), ('298', 7.739091016333888), ('245', 7.714997942136311), ('361', 7.5666387681717975), ('644', 7.499736849807551), ('559', 7.4564718644416565), ('823', 6.990285774615361), ('534', 6.246369191273149), ('42', 5.942325332327198), ('797', 5.820034562897904), ('219', 5.795775507918572), ('582', 5.676118711912183), ('519', 5.222431624526346), ('269', 5.058886225683335), ('46', 4.970192146484117), ('435', 4.954370763401777), ('588', 4.910491350491851), ('348', 4.824127374377024), ('414', 4.817832220341417), ('120', 4.775022011446443), ('340', 4.767669964987107), ('502', 4.684384772442708), ('416', 4.629989648616276), ('29', 4.455144329534567), ('744', 4.394442554135257), ('735', 4.3753729848273375), ('573', 4.263882910612893), ('614', 4.246588585942451), ('7', 4.204586490898909)]","[('426', 49.0), ('103', 48.0), ('282', 47.0), ('836', 46.0), ('381', 45.0), ('258', 44.0), ('105', 43.0), ('233', 42.0), ('634', 41.0), ('970', 40.0)]",1.0,0.0,0.1
359,0.02,0.66,0.18434466521985823,0.9801315036198425,0.0,0.0,0,"[('963', 12.728674902850699), ('282', 11.546569553315974), ('258', 9.836774605869037), ('204', 9.647002051652608), ('833', 9.627890562042351), ('849', 8.683833329827772), ('610', 8.25976522788544), ('789', 8.194577192828739), ('85', 8.14252362553379), ('381', 7.942663703735337), ('407', 7.470500204801069), ('844', 7.201929287311651), ('326', 7.173817197944875), ('488', 7.138056163336082), ('605', 6.712595526444355), ('999', 6.337004281786753), ('241', 6.039824618083255), ('819', 5.9622808300943735), ('332', 5.585302780654723), ('792', 5.439327127016993), ('422', 5.28199671435089), ('435', 5.145619842962648), ('168', 5.100408428319102), ('618', 5.078231734543794), ('960', 4.996034974944725), ('996', 4.959962157487521), ('260', 4.8035345238366), ('520', 4.778765225345649), ('704', 4.703952501095704), ('898', 4.69046265979455), ('644', 4.635775963540652), ('687', 4.533920398006012), ('735', 4.391708753208398), ('793', 4.329687295604282), ('622', 4.2396983238498045), ('974', 4.211934689618259), ('9', 4.145164929439747), ('314', 4.144344281906996), ('946', 4.039923538035564), ('217', 3.945716215325489), ('625', 3.751153048336578), ('405', 3.6560642437840953), ('936', 3.5572646591172004), ('913', 3.4015593514645848), ('621', 3.3518428848330744), ('842', 3.3178528191423724), ('51', 3.2485240725937654), ('896', 3.22087506788329), ('60', 3.1394876143716397), ('866', 3.096741526460715)]","[('963', 49.0), ('282', 48.0), ('258', 47.0), ('204', 46.0), ('833', 45.0), ('849', 44.0), ('610', 43.0), ('789', 42.0), ('85', 41.0), ('381', 40.0)]",1.0,0.0,0.1
360,0.02,0.66,0.2018969822557493,0.9871317050474903,0.0,0.0,0,"[('789', 11.537400687679593), ('88', 10.67500771481621), ('34', 10.669748403040886), ('97', 10.484189355203748), ('836', 10.055570092781712), ('727', 10.028962416905104), ('28', 9.858099636512735), ('940', 9.814020935723907), ('718', 8.451700853477098), ('431', 8.15341209814393), ('844', 8.061098232747865), ('482', 7.673500209579493), ('100', 7.6347550705673), ('830', 7.44248746221829), ('86', 7.358839261430847), ('411', 7.059457745068656), ('674', 7.0485520062085385), ('89', 6.9250413065675245), ('700', 6.826919782408268), ('7', 6.194860893622179), ('605', 6.04542635415895), ('866', 5.851624473523634), ('321', 5.807188493711863), ('260', 5.719262127573526), ('281', 5.603562091580738), ('635', 5.558467515508274), ('999', 5.493417379853868), ('559', 5.440793155693052), ('395', 5.416549506174182), ('843', 5.386151470276069), ('217', 4.967364942974185), ('413', 4.631814419862754), ('990', 4.572983487808421), ('819', 4.353817202490828), ('292', 4.334904330883404), ('210', 4.178707880117101), ('542', 4.0416596492544254), ('102', 3.9480553901779407), ('63', 3.9097287327608234), ('992', 3.803914586126084), ('571', 3.675120244880297), ('438', 3.614046127601071), ('710', 3.574072096530999), ('651', 3.5688018519685074), ('116', 3.5229622082262817), ('588', 3.513141309377762), ('685', 3.4743140196807305), ('504', 3.441262652668264), ('555', 3.4219210226199928), ('38', 3.394866246769535)]","[('789', 49.0), ('88', 48.0), ('34', 47.0), ('97', 46.0), ('836', 45.0), ('727', 44.0), ('28', 43.0), ('940', 42.0), ('718', 41.0), ('431', 40.0)]",1.0,0.0,0.2
361,0.02,0.66,0.1987388394961222,0.9887928213631006,0.0,0.0,0,"[('426', 13.097916978917095), ('235', 12.584645812336896), ('342', 12.039166518231143), ('938', 9.594722461634255), ('836', 9.36459176311136), ('844', 9.062132188799684), ('901', 8.251737127513675), ('557', 8.22552659664211), ('525', 8.067340016000804), ('798', 7.802213232810319), ('418', 7.449200098909403), ('950', 7.191704658048406), ('884', 7.184189306192905), ('1', 7.084970907991182), ('999', 7.044954443818844), ('835', 7.034386415301564), ('756', 6.822046409456089), ('176', 6.632785970209539), ('45', 6.59427115069579), ('572', 6.589507303841113), ('407', 6.134961955698817), ('428', 6.123895373745745), ('744', 6.094417510687251), ('298', 6.037372438014074), ('96', 5.876867131382188), ('539', 5.712938717342728), ('601', 5.570856126329673), ('520', 5.42331162480833), ('51', 5.379182963388998), ('435', 5.116660991332996), ('47', 5.050069855677046), ('336', 4.992866183207606), ('588', 4.880194245568112), ('674', 4.81506921255869), ('7', 4.724385547637417), ('315', 4.530609237078071), ('960', 4.384942337353298), ('865', 4.381554174770189), ('332', 4.292570875541898), ('443', 4.2329368999104675), ('735', 4.20059326760965), ('793', 4.072948120689891), ('441', 4.053324612418471), ('936', 3.9488337382312535), ('476', 3.9462534993654237), ('321', 3.913326064730613), ('496', 3.709581138736149), ('405', 3.451308794258042), ('553', 3.3705830654215188), ('53', 3.105984110183294)]","[('426', 49.0), ('235', 48.0), ('342', 47.0), ('938', 46.0), ('836', 45.0), ('844', 44.0), ('901', 43.0), ('557', 42.0), ('525', 41.0), ('798', 40.0)]",1.0,0.0,0.2
362,0.02,0.665,0.18449207563864112,0.9655626792296392,0.0,0.0,0,"[('467', 15.72369759055897), ('342', 12.709843906802421), ('563', 11.79573398329807), ('448', 9.674064082714613), ('510', 9.510098574240018), ('28', 9.464104665046024), ('246', 9.274483743436807), ('388', 8.965199619247132), ('634', 8.920475794900389), ('787', 8.711074679422097), ('561', 8.709966811382273), ('798', 8.111408193037695), ('747', 8.104613676890079), ('201', 7.916350323693883), ('195', 7.906834317527385), ('557', 7.851543579211351), ('801', 7.532698096802879), ('361', 7.341787958834557), ('466', 7.227482496044061), ('493', 7.208515695526171), ('537', 6.3122302413919655), ('166', 6.2885619738493), ('413', 6.271868318873678), ('105', 6.252245727715887), ('407', 6.239937997742414), ('720', 6.2177020607869125), ('190', 6.045954903190683), ('866', 5.584199491909873), ('315', 5.417280320919075), ('528', 5.104992718732563), ('534', 5.0377780777464904), ('857', 4.986607304507982), ('735', 4.898600390916917), ('153', 4.711938798232009), ('443', 4.704820838200134), ('415', 4.5509168453199385), ('210', 4.502829453482414), ('395', 4.459117917986528), ('102', 4.455766310384756), ('227', 4.446047873329005), ('897', 4.430442431735549), ('217', 4.3906757190714405), ('627', 4.241317005166951), ('582', 4.234846333658252), ('168', 4.229242100258), ('295', 4.195010612865813), ('265', 4.066498989039369), ('441', 3.7932457205349075), ('825', 3.656771543572962), ('781', 3.522206506812016)]","[('467', 49.0), ('342', 48.0), ('563', 47.0), ('448', 46.0), ('510', 45.0), ('28', 44.0), ('246', 43.0), ('388', 42.0), ('634', 41.0), ('787', 40.0)]",1.0,0.0,0.1
363,0.02,0.67,0.1983502358655196,0.980746045639103,0.0,0.0,0,"[('231', 20.96031705765572), ('235', 14.934520947978223), ('578', 13.747744028375605), ('377', 12.566207678209143), ('849', 11.376589529487765), ('204', 11.250905423188604), ('510', 11.181471429950424), ('747', 10.95190522233048), ('233', 10.314789894372666), ('610', 10.174973945450905), ('609', 10.032441090863648), ('88', 9.597914359672307), ('787', 9.48700706107776), ('823', 9.352404903578037), ('86', 9.233667620799553), ('525', 9.214717054122215), ('246', 9.134903132363904), ('326', 9.099374238854276), ('482', 8.84967097793676), ('97', 8.81478041200731), ('948', 8.813140712195196), ('980', 8.517180425515365), ('446', 8.41367984705234), ('14', 8.37039840808293), ('407', 7.664538232033499), ('118', 7.606617785780418), ('605', 7.589026313015351), ('416', 7.542911747720029), ('314', 7.490952577285849), ('811', 7.159679195744166), ('919', 6.460363264484796), ('537', 6.367072364039444), ('332', 6.36545021185341), ('622', 6.361396117467449), ('895', 6.224358227029082), ('913', 6.025106988188845), ('84', 5.973936916894346), ('190', 5.942126853112069), ('763', 5.839891688801088), ('785', 5.830869510204674), ('628', 5.4191030798177175), ('625', 5.32041504739407), ('990', 5.2998146039531235), ('704', 5.284784793709122), ('199', 5.1764393482615665), ('60', 4.8081274858258105), ('227', 4.731469810787036), ('674', 4.6908945536036875), ('658', 4.6889860578014755), ('9', 4.355045410636511)]","[('231', 49.0), ('235', 48.0), ('578', 47.0), ('377', 46.0), ('849', 45.0), ('204', 44.0), ('510', 43.0), ('747', 42.0), ('233', 41.0), ('610', 40.0)]",1.0,0.0,0.3
364,0.02,0.675,0.20785749023859382,0.977642302631247,0.0,0.0,0,"[('963', 17.26473214545509), ('467', 16.322630416487257), ('169', 14.600884292263316), ('103', 14.459641338949234), ('205', 11.92871031174376), ('610', 11.22975401097527), ('85', 9.895793690623234), ('823', 9.348871193124173), ('634', 9.294419812121411), ('464', 9.21009480675246), ('787', 8.730736107639576), ('718', 8.614643813267403), ('97', 8.456366530725797), ('100', 8.445058724915434), ('88', 8.429147594534408), ('471', 8.398727405412762), ('355', 8.35693513526322), ('68', 8.289064049088426), ('86', 8.222258083446231), ('564', 7.967635442511461), ('743', 7.956293084196988), ('835', 7.793752962660874), ('576', 7.649608458421374), ('105', 6.993531173664029), ('413', 6.803698207952285), ('739', 6.635538170169939), ('45', 6.545674428676201), ('190', 6.50548186733192), ('792', 6.237460585215976), ('795', 6.209243104504673), ('712', 6.161666868256369), ('866', 6.136594447219144), ('66', 5.96946888369195), ('40', 5.840118216661224), ('210', 5.829775336686), ('175', 5.324984028381047), ('38', 5.119951188973755), ('3', 5.073091253836568), ('319', 4.550501153341941), ('474', 4.531238308225472), ('42', 4.298243315079473), ('797', 4.206508820528391), ('29', 4.176210423995135), ('612', 4.143376518737357), ('269', 4.121611825509403), ('652', 4.063260626675802), ('295', 3.9774480116375517), ('627', 3.889648887330626), ('422', 3.8388352877500873), ('374', 3.777666143975936)]","[('963', 49.0), ('467', 48.0), ('169', 47.0), ('103', 46.0), ('205', 45.0), ('610', 44.0), ('85', 43.0), ('823', 42.0), ('634', 41.0), ('464', 40.0)]",1.0,0.0,0.1
